time,steam_players,multiplayer_players,looking_players,in_game_players,multiplayer_1h,multiplayer_24h
2020-06-07T13:55:00,23024.0,11859.0,3246.0,8613.0,17300.0,80822.0
2020-06-07T14:00:00,23118.0,11926.0,3307.0,8619.0,17434.0,80927.0
2020-06-07T14:05:00,23217.0,11973.0,3338.0,8635.0,17557.0,81060.0
2020-06-07T14:10:00,23360.0,12156.0,3405.0,8751.0,17800.0,81233.0
2020-06-07T14:15:00,23523.0,12304.0,3396.0,8908.0,17974.0,81371.0
2020-06-07T14:20:00,23651.0,12470.0,3494.0,8976.0,18195.0,81419.0
2020-06-07T14:25:00,23851.0,12692.0,3377.0,9315.0,18469.0,81576.0
2020-06-07T14:30:00,23892.0,12744.0,3296.0,9448.0,18642.0,81673.0
2020-06-07T14:35:00,23933.0,12797.0,3366.0,9431.0,18764.0,81772.0
2020-06-07T14:40:00,23960.0,12845.0,3330.0,9515.0,18817.0,81846.0
2020-06-07T14:45:00,23991.0,12934.0,3354.0,9580.0,18964.0,81926.0
2020-06-07T14:50:00,23964.0,12835.0,3339.0,9496.0,19052.0,81981.0
2020-06-07T14:55:00,23957.0,12862.0,3292.0,9570.0,19165.0,82046.0
2020-06-07T15:00:00,23997.0,12896.0,3407.0,9489.0,19171.0,82092.0
2020-06-07T15:05:00,23925.0,12839.0,3363.0,9476.0,19183.0,82148.0
2020-06-07T15:10:00,23847.0,12777.0,3328.0,9449.0,19272.0,82184.0
2020-06-07T15:15:00,23708.0,12656.0,3340.0,9316.0,19295.0,82174.0
2020-06-07T15:20:00,23549.0,12692.0,3452.0,9240.0,19373.0,82225.0
2020-06-07T15:25:00,23460.0,12672.0,3440.0,9232.0,19418.0,82269.0
2020-06-07T15:30:00,23255.0,12518.0,3381.0,9137.0,19400.0,82269.0
2020-06-07T15:35:00,23057.0,12271.0,3282.0,8989.0,19316.0,82268.0
2020-06-07T15:40:00,22803.0,12181.0,3181.0,9000.0,19208.0,82271.0
2020-06-07T15:45:00,22552.0,12093.0,3116.0,8977.0,19119.0,82225.0
2020-06-07T15:50:00,22428.0,12165.0,3331.0,8834.0,19225.0,82197.0
2020-06-07T15:55:00,22443.0,12193.0,3231.0,8962.0,19270.0,82176.0
2020-06-07T16:00:00,22379.0,12155.0,3184.0,8971.0,19294.0,82174.0
2020-06-07T16:05:00,22238.0,12063.0,3178.0,8885.0,19209.0,82108.0
2020-06-07T16:10:00,22061.0,11973.0,3209.0,8764.0,19111.0,82092.0
2020-06-07T16:15:00,21939.0,11863.0,3185.0,8678.0,19009.0,82073.0
2020-06-07T16:20:00,21747.0,11845.0,3186.0,8659.0,18955.0,82046.0
2020-06-07T16:25:00,21522.0,11831.0,3046.0,8785.0,18756.0,81971.0
2020-06-07T16:30:00,21398.0,11736.0,2991.0,8745.0,18627.0,81925.0
2020-06-07T16:35:00,21131.0,11614.0,2989.0,8625.0,18427.0,81847.0
2020-06-07T16:40:00,20904.0,11427.0,2899.0,8528.0,18259.0,81789.0
2020-06-07T16:45:00,20616.0,11267.0,2911.0,8356.0,18074.0,81733.0
2020-06-07T16:50:00,20411.0,11202.0,2953.0,8249.0,17901.0,81669.0
2020-06-07T16:55:00,20156.0,11139.0,2930.0,8209.0,17723.0,81603.0
2020-06-07T17:00:00,19930.0,10949.0,2947.0,8002.0,17575.0,81544.0
2020-06-07T17:05:00,19686.0,10788.0,2880.0,7908.0,17345.0,81517.0
2020-06-07T17:10:00,19440.0,10777.0,2907.0,7870.0,17216.0,81482.0
2020-06-07T17:15:00,19247.0,10753.0,2764.0,7989.0,17068.0,81427.0
2020-06-07T17:20:00,19016.0,10650.0,2756.0,7894.0,16865.0,81349.0
2020-06-07T17:25:00,18766.0,10363.0,2675.0,7688.0,16730.0,81256.0
2020-06-07T17:30:00,18537.0,10179.0,2646.0,7533.0,16554.0,81165.0
2020-06-07T17:35:00,18289.0,10004.0,2590.0,7414.0,16361.0,81082.0
2020-06-07T17:40:00,18025.0,10023.0,2584.0,7439.0,16217.0,81023.0
2020-06-07T17:45:00,17863.0,9858.0,2466.0,7392.0,15941.0,80956.0
2020-06-07T17:50:00,17674.0,9650.0,2449.0,7201.0,15705.0,80865.0
2020-06-07T17:55:00,17470.0,9437.0,2403.0,7034.0,15526.0,80825.0
2020-06-07T18:00:00,17256.0,9260.0,2384.0,6876.0,15309.0,80739.0
2020-06-07T18:05:00,16943.0,9116.0,2426.0,6690.0,15135.0,80705.0
2020-06-07T18:10:00,16701.0,9033.0,2401.0,6632.0,14994.0,80630.0
2020-06-07T18:15:00,16662.0,8970.0,2417.0,6553.0,14817.0,80570.0
2020-06-07T18:20:00,16566.0,8892.0,2478.0,6414.0,14643.0,80498.0
2020-06-07T18:25:00,16406.0,8801.0,2412.0,6389.0,14391.0,80440.0
2020-06-07T18:30:00,16262.0,8788.0,2444.0,6344.0,14158.0,80387.0
2020-06-07T18:35:00,16218.0,8782.0,2407.0,6375.0,14060.0,80319.0
2020-06-07T18:40:00,16106.0,8759.0,2352.0,6407.0,13966.0,80285.0
2020-06-07T18:45:00,16027.0,8668.0,2326.0,6342.0,13763.0,80238.0
2020-06-07T18:50:00,15939.0,8564.0,2269.0,6295.0,13534.0,80152.0
2020-06-07T18:55:00,15737.0,8499.0,2356.0,6143.0,13314.0,80077.0
2020-06-07T19:00:00,15649.0,8483.0,2308.0,6175.0,13144.0,80038.0
2020-06-07T19:05:00,15564.0,8503.0,2306.0,6197.0,12971.0,80033.0
2020-06-07T19:10:00,15453.0,8419.0,2266.0,6153.0,12818.0,80006.0
2020-06-07T19:15:00,15352.0,8425.0,2220.0,6205.0,12742.0,79968.0
2020-06-07T19:20:00,15305.0,8380.0,2262.0,6118.0,12645.0,79935.0
2020-06-07T19:25:00,15282.0,8338.0,2208.0,6130.0,12542.0,79934.0
2020-06-07T19:30:00,15195.0,8187.0,2198.0,5989.0,12473.0,79884.0
2020-06-07T19:35:00,15062.0,8174.0,2208.0,5966.0,12404.0,79860.0
2020-06-07T19:40:00,15032.0,8155.0,2132.0,6023.0,12333.0,79837.0
2020-06-07T19:45:00,14959.0,8168.0,2126.0,6042.0,12282.0,79808.0
2020-06-07T19:50:00,14904.0,8203.0,2154.0,6049.0,12268.0,79794.0
2020-06-07T19:55:00,14879.0,8208.0,2114.0,6094.0,12252.0,79811.0
2020-06-07T20:00:00,14882.0,8246.0,2073.0,6173.0,12189.0,79808.0
2020-06-07T20:05:00,14843.0,8247.0,2099.0,6148.0,12211.0,79797.0
2020-06-07T20:10:00,14890.0,8242.0,2121.0,6121.0,12162.0,79785.0
2020-06-07T20:15:00,14899.0,8304.0,2179.0,6125.0,12211.0,79828.0
2020-06-07T20:20:00,14974.0,8299.0,2232.0,6067.0,12234.0,79853.0
2020-06-07T20:25:00,14984.0,8269.0,2185.0,6084.0,12222.0,79879.0
2020-06-07T20:30:00,15018.0,8365.0,2179.0,6186.0,12187.0,79920.0
2020-06-07T20:35:00,15081.0,8450.0,2240.0,6210.0,12224.0,79940.0
2020-06-07T20:40:00,15168.0,8561.0,2235.0,6326.0,12247.0,79952.0
2020-06-07T20:45:00,15261.0,8605.0,2200.0,6405.0,12320.0,79986.0
2020-06-07T20:50:00,15294.0,8604.0,2236.0,6368.0,12385.0,80028.0
2020-06-07T20:55:00,15314.0,8669.0,2315.0,6354.0,12454.0,80026.0
2020-06-07T21:00:00,15313.0,8729.0,2344.0,6385.0,12554.0,80044.0
2020-06-07T21:05:00,15369.0,8717.0,2348.0,6369.0,12655.0,80089.0
2020-06-07T21:10:00,15454.0,8768.0,2344.0,6424.0,12752.0,80131.0
2020-06-07T21:15:00,15487.0,8784.0,2260.0,6524.0,12753.0,80136.0
2020-06-07T21:20:00,15505.0,8832.0,2245.0,6587.0,12734.0,80154.0
2020-06-07T21:25:00,15557.0,8792.0,2238.0,6554.0,12727.0,80144.0
2020-06-07T21:30:00,15488.0,8817.0,2260.0,6557.0,12792.0,80127.0
2020-06-07T21:35:00,15411.0,8770.0,2206.0,6564.0,12775.0,80117.0
2020-06-07T21:40:00,15397.0,8648.0,2264.0,6384.0,12799.0,80115.0
2020-06-07T21:45:00,15347.0,8682.0,2274.0,6408.0,12782.0,80122.0
2020-06-07T21:50:00,15243.0,8670.0,2201.0,6469.0,12756.0,80091.0
2020-06-07T21:55:00,15181.0,8670.0,2146.0,6524.0,12772.0,80104.0
2020-06-07T22:00:00,14995.0,8555.0,2129.0,6426.0,12711.0,80076.0
2020-06-07T22:05:00,14882.0,8554.0,2158.0,6396.0,12608.0,80050.0
2020-06-07T22:10:00,14743.0,8547.0,2047.0,6500.0,12572.0,80037.0
2020-06-07T22:15:00,14641.0,8430.0,2071.0,6359.0,12543.0,79985.0
2020-06-07T22:20:00,14524.0,8470.0,2160.0,6310.0,12542.0,79962.0
2020-06-07T22:25:00,14417.0,8328.0,2023.0,6305.0,12418.0,79907.0
2020-06-07T22:30:00,14305.0,8151.0,1980.0,6171.0,12326.0,79846.0
2020-06-07T22:35:00,14138.0,8112.0,1975.0,6137.0,12263.0,79823.0
2020-06-07T22:40:00,13958.0,8068.0,1935.0,6133.0,12147.0,79793.0
2020-06-07T22:45:00,13806.0,7936.0,1976.0,5960.0,12063.0,79772.0
2020-06-07T22:50:00,13646.0,7871.0,1900.0,5971.0,11952.0,79703.0
2020-06-07T22:55:00,13462.0,7751.0,1871.0,5880.0,11845.0,79612.0
2020-06-07T23:00:00,13282.0,7616.0,1881.0,5735.0,11714.0,79569.0
2020-06-07T23:05:00,13060.0,7484.0,1853.0,5631.0,11602.0,79492.0
2020-06-07T23:10:00,12815.0,7335.0,1773.0,5562.0,11533.0,79408.0
2020-06-07T23:15:00,12666.0,7158.0,1760.0,5398.0,11313.0,79318.0
2020-06-07T23:20:00,12428.0,7011.0,1781.0,5230.0,11211.0,79234.0
2020-06-07T23:25:00,12201.0,6876.0,1684.0,5192.0,11003.0,79098.0
2020-06-07T23:30:00,12018.0,6798.0,1641.0,5157.0,10794.0,79018.0
2020-06-07T23:35:00,11840.0,6668.0,1680.0,4988.0,10652.0,78920.0
2020-06-07T23:40:00,11664.0,6598.0,1643.0,4955.0,10481.0,78868.0
2020-06-07T23:45:00,11530.0,6495.0,1691.0,4804.0,10262.0,78791.0
2020-06-07T23:50:00,11349.0,6359.0,1642.0,4717.0,10111.0,78681.0
2020-06-07T23:55:00,11112.0,6284.0,1609.0,4675.0,9924.0,78644.0
2020-06-08T00:00:00,10924.0,6184.0,1584.0,4600.0,9739.0,78542.0
2020-06-08T00:05:00,10778.0,6111.0,1543.0,4568.0,9537.0,78413.0
2020-06-08T00:10:00,10616.0,6046.0,1525.0,4521.0,9367.0,78312.0
2020-06-08T00:15:00,10493.0,6013.0,1468.0,4545.0,9154.0,78212.0
2020-06-08T00:20:00,10417.0,5916.0,1494.0,4422.0,8954.0,78138.0
2020-06-08T00:25:00,10212.0,5789.0,1489.0,4300.0,8802.0,78041.0
2020-06-08T00:30:00,10045.0,5673.0,1469.0,4204.0,8669.0,77907.0
2020-06-08T00:35:00,9856.0,5594.0,1413.0,4181.0,8513.0,77826.0
2020-06-08T00:40:00,9727.0,5505.0,1442.0,4063.0,8394.0,77726.0
2020-06-08T00:45:00,9583.0,5419.0,1413.0,4006.0,8256.0,77640.0
2020-06-08T00:50:00,9481.0,5344.0,1349.0,3995.0,8070.0,77536.0
2020-06-08T00:55:00,9340.0,5252.0,1397.0,3855.0,7941.0,77437.0
2020-06-08T01:00:00,9196.0,5150.0,1336.0,3814.0,7806.0,77334.0
2020-06-08T01:05:00,9044.0,5064.0,1348.0,3716.0,7722.0,77242.0
2020-06-08T01:10:00,8938.0,5002.0,1319.0,3683.0,7631.0,77127.0
2020-06-08T01:15:00,8877.0,4939.0,1326.0,3613.0,7539.0,76986.0
2020-06-08T01:20:00,8781.0,4815.0,1300.0,3515.0,7423.0,76898.0
2020-06-08T01:25:00,8651.0,4737.0,1272.0,3465.0,7252.0,76821.0
2020-06-08T01:30:00,8576.0,4650.0,1269.0,3381.0,7085.0,76716.0
2020-06-08T01:35:00,8499.0,4576.0,1266.0,3310.0,6973.0,76609.0
2020-06-08T01:40:00,8453.0,4556.0,1275.0,3281.0,6876.0,76543.0
2020-06-08T01:45:00,8410.0,4500.0,1259.0,3241.0,6727.0,76420.0
2020-06-08T01:50:00,8353.0,4469.0,1222.0,3247.0,6622.0,76342.0
2020-06-08T01:55:00,8295.0,4415.0,1237.0,3178.0,6547.0,76216.0
2020-06-08T02:00:00,8228.0,4398.0,1225.0,3173.0,6463.0,76129.0
2020-06-08T02:05:00,8181.0,4414.0,1260.0,3154.0,6375.0,76095.0
2020-06-08T02:10:00,8162.0,4407.0,1249.0,3158.0,6338.0,76031.0
2020-06-08T02:15:00,8140.0,4367.0,1206.0,3161.0,6239.0,75964.0
2020-06-08T02:20:00,8114.0,4324.0,1191.0,3133.0,6134.0,75900.0
2020-06-08T02:25:00,8125.0,4265.0,1183.0,3082.0,6065.0,75826.0
2020-06-08T02:30:00,8142.0,4237.0,1140.0,3097.0,5986.0,75763.0
2020-06-08T02:35:00,8156.0,4225.0,1162.0,3063.0,5924.0,75711.0
2020-06-08T02:40:00,8143.0,4184.0,1162.0,3022.0,5898.0,75626.0
2020-06-08T02:45:00,8066.0,4122.0,1157.0,2965.0,5830.0,75551.0
2020-06-08T02:50:00,8055.0,4081.0,1152.0,2929.0,5820.0,75473.0
2020-06-08T02:55:00,8042.0,4079.0,1159.0,2920.0,5744.0,75427.0
2020-06-08T03:00:00,8041.0,4042.0,1124.0,2918.0,5719.0,75372.0
2020-06-08T03:05:00,8068.0,4041.0,1168.0,2873.0,5708.0,75310.0
2020-06-08T03:10:00,8059.0,4050.0,1211.0,2839.0,5699.0,75285.0
2020-06-08T03:15:00,8129.0,4042.0,1130.0,2912.0,5643.0,75216.0
2020-06-08T03:20:00,8170.0,4068.0,1169.0,2899.0,5644.0,75167.0
2020-06-08T03:25:00,8229.0,4060.0,1178.0,2882.0,5624.0,75108.0
2020-06-08T03:30:00,8285.0,4015.0,1197.0,2818.0,5627.0,75062.0
2020-06-08T03:35:00,8309.0,4000.0,1176.0,2824.0,5595.0,74994.0
2020-06-08T03:40:00,8367.0,4030.0,1205.0,2825.0,5569.0,74980.0
2020-06-08T03:45:00,8457.0,4066.0,1151.0,2915.0,5548.0,74929.0
2020-06-08T03:50:00,8462.0,4069.0,1138.0,2931.0,5553.0,74923.0
2020-06-08T03:55:00,8489.0,4073.0,1166.0,2907.0,5598.0,74879.0
2020-06-08T04:00:00,8550.0,4090.0,1158.0,2932.0,5617.0,74873.0
2020-06-08T04:05:00,8585.0,4108.0,1171.0,2937.0,5590.0,74791.0
2020-06-08T04:10:00,8658.0,4112.0,1204.0,2908.0,5610.0,74721.0
2020-06-08T04:15:00,8728.0,4167.0,1247.0,2920.0,5644.0,74657.0
2020-06-08T04:20:00,8768.0,4204.0,1250.0,2954.0,5705.0,74603.0
2020-06-08T04:25:00,8812.0,4168.0,1248.0,2920.0,5672.0,74525.0
2020-06-08T04:30:00,8821.0,4152.0,1237.0,2915.0,5672.0,74496.0
2020-06-08T04:35:00,8910.0,4167.0,1274.0,2893.0,5687.0,74428.0
2020-06-08T04:40:00,8940.0,4161.0,1243.0,2918.0,5722.0,74398.0
2020-06-08T04:45:00,9012.0,4202.0,1241.0,2961.0,5781.0,74332.0
2020-06-08T04:50:00,9045.0,4215.0,1287.0,2928.0,5801.0,74287.0
2020-06-08T04:55:00,9138.0,4300.0,1316.0,2984.0,5842.0,74245.0
2020-06-08T05:00:00,9222.0,4288.0,1280.0,3008.0,5861.0,74204.0
2020-06-08T05:05:00,9247.0,4323.0,1243.0,3080.0,5928.0,74181.0
2020-06-08T05:10:00,9335.0,4370.0,1287.0,3083.0,5981.0,74148.0
2020-06-08T05:15:00,9363.0,4387.0,1320.0,3067.0,6012.0,74097.0
2020-06-08T05:20:00,9423.0,4366.0,1285.0,3081.0,6040.0,74040.0
2020-06-08T05:25:00,9521.0,4399.0,1308.0,3091.0,6049.0,74002.0
2020-06-08T05:30:00,9595.0,4473.0,1317.0,3156.0,6124.0,73984.0
2020-06-08T05:35:00,9692.0,4490.0,1292.0,3198.0,6157.0,73964.0
2020-06-08T05:40:00,9765.0,4562.0,1388.0,3174.0,6203.0,73911.0
2020-06-08T05:45:00,9818.0,4617.0,1385.0,3232.0,6255.0,73875.0
2020-06-08T05:50:00,9893.0,4667.0,1397.0,3270.0,6316.0,73855.0
2020-06-08T05:55:00,9931.0,4638.0,1390.0,3248.0,6347.0,73841.0
2020-06-08T06:00:00,10018.0,4680.0,1394.0,3286.0,6376.0,73821.0
2020-06-08T06:05:00,10110.0,4733.0,1442.0,3291.0,6445.0,73799.0
2020-06-08T06:10:00,10199.0,4765.0,1460.0,3305.0,6507.0,73765.0
2020-06-08T06:15:00,10285.0,4849.0,1494.0,3355.0,6587.0,73740.0
2020-06-08T06:20:00,10401.0,4949.0,1508.0,3441.0,6642.0,73746.0
2020-06-08T06:25:00,10553.0,4995.0,1516.0,3479.0,6711.0,73702.0
2020-06-08T06:30:00,10681.0,5064.0,1523.0,3541.0,6836.0,73677.0
2020-06-08T06:35:00,10840.0,5121.0,1490.0,3631.0,6921.0,73656.0
2020-06-08T06:40:00,10911.0,5143.0,1431.0,3712.0,6976.0,73628.0
2020-06-08T06:45:00,11011.0,5165.0,1435.0,3730.0,7062.0,73589.0
2020-06-08T06:50:00,11096.0,5138.0,1476.0,3662.0,7085.0,73513.0
2020-06-08T06:55:00,11157.0,5073.0,1477.0,3596.0,7085.0,73462.0
2020-06-08T07:00:00,11174.0,5091.0,1504.0,3587.0,7137.0,73448.0
2020-06-08T07:05:00,11260.0,5102.0,1483.0,3619.0,7168.0,73428.0
2020-06-08T07:10:00,11338.0,5142.0,1528.0,3614.0,7278.0,73419.0
2020-06-08T07:15:00,11485.0,5149.0,1546.0,3603.0,7340.0,73368.0
2020-06-08T07:20:00,11631.0,5234.0,1551.0,3683.0,7453.0,73360.0
2020-06-08T07:25:00,11820.0,5285.0,1533.0,3752.0,7539.0,73352.0
2020-06-08T07:30:00,11911.0,5362.0,1513.0,3849.0,7587.0,73298.0
2020-06-08T07:35:00,11996.0,5487.0,1566.0,3921.0,7686.0,73245.0
2020-06-08T07:40:00,12122.0,5529.0,1548.0,3981.0,7762.0,73209.0
2020-06-08T07:45:00,12252.0,5557.0,1568.0,3989.0,7803.0,73156.0
2020-06-08T07:50:00,12343.0,5566.0,1583.0,3983.0,7853.0,73099.0
2020-06-08T07:55:00,12443.0,5580.0,1533.0,4047.0,7876.0,73020.0
2020-06-08T08:00:00,12489.0,5657.0,1573.0,4084.0,7925.0,72946.0
2020-06-08T08:05:00,12637.0,5752.0,1593.0,4159.0,7987.0,72914.0
2020-06-08T08:10:00,12726.0,5815.0,1615.0,4200.0,8053.0,72883.0
2020-06-08T08:15:00,12876.0,5832.0,1614.0,4218.0,8089.0,72813.0
2020-06-08T08:20:00,13012.0,5858.0,1634.0,4224.0,8208.0,72765.0
2020-06-08T08:25:00,13134.0,5933.0,1706.0,4227.0,8309.0,72682.0
2020-06-08T08:30:00,13225.0,6024.0,1724.0,4300.0,8443.0,72677.0
2020-06-08T08:35:00,13359.0,6049.0,1659.0,4390.0,8516.0,72620.0
2020-06-08T08:40:00,13439.0,6045.0,1694.0,4351.0,8546.0,72581.0
2020-06-08T08:45:00,13522.0,6091.0,1675.0,4416.0,8654.0,72538.0
2020-06-08T08:50:00,13612.0,6151.0,1673.0,4478.0,8727.0,72468.0
2020-06-08T08:55:00,13783.0,6175.0,1687.0,4488.0,8795.0,72422.0
2020-06-08T09:00:00,13849.0,6207.0,1755.0,4452.0,8889.0,72275.0
2020-06-08T09:05:00,13913.0,6289.0,1759.0,4530.0,9014.0,72199.0
2020-06-08T09:10:00,13986.0,6334.0,1748.0,4586.0,9109.0,72099.0
2020-06-08T09:15:00,14052.0,6364.0,1778.0,4586.0,9157.0,72025.0
2020-06-08T09:20:00,14203.0,6448.0,1769.0,4679.0,9263.0,71943.0
2020-06-08T09:25:00,14343.0,6486.0,1755.0,4731.0,9353.0,71889.0
2020-06-08T09:30:00,14452.0,6522.0,1772.0,4750.0,9437.0,71821.0
2020-06-08T09:35:00,14619.0,6542.0,1813.0,4729.0,9523.0,71731.0
2020-06-08T09:40:00,14723.0,6560.0,1825.0,4735.0,9541.0,71622.0
2020-06-08T09:45:00,14781.0,6567.0,1864.0,4703.0,9637.0,71575.0
2020-06-08T09:50:00,14848.0,6587.0,1847.0,4740.0,9707.0,71497.0
2020-06-08T09:55:00,14917.0,6620.0,1764.0,4856.0,9764.0,71381.0
2020-06-08T10:00:00,14967.0,6612.0,1774.0,4838.0,9781.0,71288.0
2020-06-08T10:05:00,15007.0,6637.0,1833.0,4804.0,9905.0,71188.0
2020-06-08T10:10:00,15041.0,6762.0,1885.0,4877.0,10008.0,71110.0
2020-06-08T10:15:00,,6844.0,1859.0,4985.0,10113.0,71003.0
2020-06-08T10:20:00,15143.0,6879.0,1850.0,5029.0,10188.0,70917.0
2020-06-08T10:25:00,15218.0,6877.0,1831.0,5046.0,10269.0,70811.0
2020-06-08T10:30:00,15250.0,6893.0,1871.0,5022.0,10330.0,70705.0
2020-06-08T10:35:00,15239.0,6836.0,1845.0,4991.0,10370.0,70695.0
2020-06-08T10:40:00,15221.0,6885.0,1955.0,4930.0,10432.0,70593.0
2020-06-08T10:45:00,15262.0,6861.0,1895.0,4966.0,10420.0,70487.0
2020-06-08T10:50:00,15294.0,6925.0,1972.0,4953.0,10441.0,70347.0
2020-06-08T10:55:00,15308.0,6886.0,1974.0,4912.0,10466.0,70206.0
2020-06-08T11:00:00,15367.0,6966.0,1940.0,5026.0,10517.0,70079.0
2020-06-08T11:05:00,15387.0,6926.0,2019.0,4907.0,10542.0,69956.0
2020-06-08T11:10:00,0.0,6924.0,2006.0,4918.0,10612.0,69880.0
2020-06-08T11:15:00,15477.0,6957.0,2004.0,4953.0,10717.0,69850.0
2020-06-08T11:20:00,15566.0,7025.0,2007.0,5018.0,10783.0,69761.0
2020-06-08T11:25:00,15603.0,7096.0,2037.0,5059.0,10864.0,69718.0
2020-06-08T11:30:00,15659.0,7185.0,2003.0,5182.0,10926.0,69637.0
2020-06-08T11:35:00,,7108.0,2033.0,5075.0,10863.0,69552.0
2020-06-08T11:40:00,15705.0,7099.0,2006.0,5093.0,10898.0,69454.0
2020-06-08T11:45:00,15745.0,7204.0,2054.0,5150.0,10976.0,69449.0
2020-06-08T11:50:00,15789.0,7267.0,2118.0,5149.0,11073.0,69398.0
2020-06-08T11:55:00,15918.0,7321.0,2116.0,5205.0,11127.0,69343.0
2020-06-08T12:00:00,15978.0,7324.0,2079.0,5245.0,11178.0,69255.0
2020-06-08T12:05:00,16122.0,7357.0,2029.0,5328.0,11159.0,69142.0
2020-06-08T12:10:00,16232.0,7437.0,2087.0,5350.0,11209.0,69111.0
2020-06-08T12:15:00,16252.0,7538.0,2163.0,5375.0,11304.0,69096.0
2020-06-08T12:20:00,16354.0,7489.0,2141.0,5348.0,11337.0,69002.0
2020-06-08T12:25:00,16371.0,7530.0,2198.0,5332.0,11396.0,68961.0
2020-06-08T12:30:00,16356.0,7531.0,2197.0,5334.0,11467.0,68901.0
2020-06-08T12:35:00,16466.0,7583.0,2225.0,5358.0,11492.0,68837.0
2020-06-08T12:40:00,16636.0,7660.0,2307.0,5353.0,11606.0,68862.0
2020-06-08T12:45:00,16773.0,7761.0,2281.0,5480.0,11739.0,68833.0
2020-06-08T12:50:00,16886.0,7847.0,2330.0,5517.0,11847.0,68793.0
2020-06-08T12:55:00,17006.0,7924.0,2332.0,5592.0,11948.0,68728.0
2020-06-08T13:00:00,17142.0,7966.0,2434.0,5532.0,12018.0,68696.0
2020-06-08T13:05:00,17231.0,8083.0,2517.0,5566.0,12197.0,68724.0
2020-06-08T13:10:00,17372.0,8197.0,2607.0,5590.0,12394.0,68750.0
2020-06-08T13:15:00,17585.0,8280.0,2537.0,5743.0,12530.0,68773.0
2020-06-08T13:20:00,17701.0,8444.0,2582.0,5862.0,12665.0,68794.0
2020-06-08T13:25:00,17843.0,8528.0,2539.0,5989.0,12738.0,68814.0
2020-06-08T13:30:00,18088.0,8659.0,2656.0,6003.0,12857.0,68849.0
2020-06-08T13:35:00,18228.0,8859.0,2707.0,6152.0,13032.0,68894.0
2020-06-08T13:40:00,18491.0,9021.0,2671.0,6350.0,13219.0,68896.0
2020-06-08T13:45:00,18625.0,9203.0,2698.0,6505.0,13439.0,68915.0
2020-06-08T13:50:00,18862.0,9376.0,2669.0,6707.0,13619.0,68941.0
2020-06-08T13:55:00,19038.0,9477.0,2740.0,6737.0,13828.0,68956.0
2020-06-08T14:00:00,19100.0,9500.0,2826.0,6674.0,13988.0,68944.0
2020-06-08T14:05:00,19310.0,9636.0,2960.0,6676.0,14246.0,69012.0
2020-06-08T14:10:00,19466.0,9796.0,2915.0,6881.0,14448.0,69065.0
2020-06-08T14:15:00,19667.0,10050.0,3049.0,7001.0,14693.0,69120.0
2020-06-08T14:20:00,19781.0,10080.0,2953.0,7127.0,14892.0,69147.0
2020-06-08T14:25:00,19937.0,10279.0,3042.0,7237.0,15134.0,69201.0
2020-06-08T14:30:00,20054.0,10312.0,2994.0,7318.0,15305.0,69222.0
2020-06-08T14:35:00,20147.0,10480.0,3061.0,7419.0,15542.0,69270.0
2020-06-08T14:40:00,20292.0,10578.0,3081.0,7497.0,15805.0,69284.0
2020-06-08T14:45:00,20325.0,10681.0,3114.0,7567.0,15920.0,69219.0
2020-06-08T14:50:00,,10747.0,2954.0,7793.0,16044.0,69176.0
2020-06-08T14:55:00,20376.0,10756.0,3051.0,7705.0,16096.0,69096.0
2020-06-08T15:00:00,20348.0,10714.0,3158.0,7556.0,16079.0,69037.0
2020-06-08T15:05:00,20285.0,10694.0,3102.0,7592.0,16172.0,68932.0
2020-06-08T15:10:00,20213.0,10655.0,3136.0,7519.0,16269.0,68865.0
2020-06-08T15:15:00,20186.0,10670.0,3169.0,7501.0,16388.0,68769.0
2020-06-08T15:20:00,20197.0,10652.0,3234.0,7418.0,16435.0,68724.0
2020-06-08T15:25:00,20067.0,10717.0,3257.0,7460.0,16567.0,68638.0
2020-06-08T15:30:00,19950.0,10691.0,3141.0,7550.0,16560.0,68515.0
2020-06-08T15:35:00,19852.0,10692.0,3097.0,7595.0,16576.0,68399.0
2020-06-08T15:40:00,19717.0,10605.0,3118.0,7487.0,16540.0,68336.0
2020-06-08T15:45:00,19574.0,10521.0,3017.0,7504.0,16548.0,68197.0
2020-06-08T15:50:00,19406.0,10411.0,3022.0,7389.0,16494.0,68027.0
2020-06-08T15:55:00,19231.0,10219.0,2957.0,7262.0,16462.0,67883.0
2020-06-08T16:00:00,18953.0,10020.0,2985.0,7035.0,16337.0,67771.0
2020-06-08T16:05:00,18735.0,9942.0,2831.0,7111.0,16149.0,67598.0
2020-06-08T16:10:00,18497.0,9850.0,2829.0,7021.0,16016.0,67445.0
2020-06-08T16:15:00,18265.0,9677.0,2839.0,6838.0,15929.0,67277.0
2020-06-08T16:20:00,18012.0,9560.0,2687.0,6873.0,15779.0,67145.0
2020-06-08T16:25:00,,9402.0,2594.0,6808.0,15634.0,67084.0
2020-06-08T16:30:00,17601.0,9253.0,2636.0,6617.0,15494.0,66976.0
2020-06-08T16:35:00,17323.0,9052.0,2622.0,6430.0,15298.0,66792.0
2020-06-08T16:40:00,17006.0,8847.0,2557.0,6290.0,15035.0,66656.0
2020-06-08T16:45:00,16757.0,8709.0,2534.0,6175.0,14898.0,66469.0
2020-06-08T16:50:00,16438.0,8515.0,2471.0,6044.0,14692.0,66339.0
